metric,value,key,project
AHH,0.11,AW9mZomIkrN6v4yKjRiz,asn4j
NOC_NOP,13.22,AW9mZomIkrN6v4yKjRiz,asn4j
NOM_NOC,2.91,AW9mZomIkrN6v4yKjRiz,asn4j
LOC_NOM,5.72,AW9mZomIkrN6v4yKjRiz,asn4j
CALLS_NOM,1.65,AW9mZomIkrN6v4yKjRiz,asn4j
CYCLO_LOC,0.22,AW9mZomIkrN6v4yKjRiz,asn4j
FANOUT_CALLS,0.36,AW9mZomIkrN6v4yKjRiz,asn4j
AHH,0.1,AWspLS-hX3gqq_JwfLBT,asn4j
NOC_NOP,8.42,AWspLS-hX3gqq_JwfLBT,asn4j
NOM_NOC,2.95,AWspLS-hX3gqq_JwfLBT,asn4j
LOC_NOM,6.35,AWspLS-hX3gqq_JwfLBT,asn4j
CALLS_NOM,1.89,AWspLS-hX3gqq_JwfLBT,asn4j
CYCLO_LOC,0.2,AWspLS-hX3gqq_JwfLBT,asn4j
FANOUT_CALLS,0.37,AWspLS-hX3gqq_JwfLBT,asn4j
AHH,0.03,AWYuSgd7vOWp7Yd6PMT1,atlas
NOC_NOP,3.08,AWYuSgd7vOWp7Yd6PMT1,atlas
NOM_NOC,6.37,AWYuSgd7vOWp7Yd6PMT1,atlas
LOC_NOM,6.18,AWYuSgd7vOWp7Yd6PMT1,atlas
CALLS_NOM,1.64,AWYuSgd7vOWp7Yd6PMT1,atlas
CYCLO_LOC,0.19,AWYuSgd7vOWp7Yd6PMT1,atlas
FANOUT_CALLS,0.38,AWYuSgd7vOWp7Yd6PMT1,atlas
AHH,0.03,AWgL-eF2_MPaBDn0d5WT,atlas
NOC_NOP,3.2,AWgL-eF2_MPaBDn0d5WT,atlas
NOM_NOC,6.59,AWgL-eF2_MPaBDn0d5WT,atlas
LOC_NOM,6.15,AWgL-eF2_MPaBDn0d5WT,atlas
CALLS_NOM,1.63,AWgL-eF2_MPaBDn0d5WT,atlas
CYCLO_LOC,0.19,AWgL-eF2_MPaBDn0d5WT,atlas
FANOUT_CALLS,0.4,AWgL-eF2_MPaBDn0d5WT,atlas
AHH,0.03,AWq3Vrhs8LXYodA8iIrY,atlas
NOC_NOP,2.97,AWq3Vrhs8LXYodA8iIrY,atlas
NOM_NOC,6.55,AWq3Vrhs8LXYodA8iIrY,atlas
LOC_NOM,6.38,AWq3Vrhs8LXYodA8iIrY,atlas
CALLS_NOM,1.62,AWq3Vrhs8LXYodA8iIrY,atlas
CYCLO_LOC,0.18,AWq3Vrhs8LXYodA8iIrY,atlas
FANOUT_CALLS,0.39,AWq3Vrhs8LXYodA8iIrY,atlas
AHH,0.03,AWVBVSyOWWqqPQVjWFEf,atlas
NOC_NOP,3.08,AWVBVSyOWWqqPQVjWFEf,atlas
NOM_NOC,6.39,AWVBVSyOWWqqPQVjWFEf,atlas
LOC_NOM,6.11,AWVBVSyOWWqqPQVjWFEf,atlas
CALLS_NOM,1.63,AWVBVSyOWWqqPQVjWFEf,atlas
CYCLO_LOC,0.19,AWVBVSyOWWqqPQVjWFEf,atlas
FANOUT_CALLS,0.38,AWVBVSyOWWqqPQVjWFEf,atlas
AHH,0.03,AWlZOJnFN4faC1NLZhB0,atlas
NOC_NOP,3.06,AWlZOJnFN4faC1NLZhB0,atlas
NOM_NOC,6.55,AWlZOJnFN4faC1NLZhB0,atlas
LOC_NOM,6.11,AWlZOJnFN4faC1NLZhB0,atlas
CALLS_NOM,1.6,AWlZOJnFN4faC1NLZhB0,atlas
CYCLO_LOC,0.19,AWlZOJnFN4faC1NLZhB0,atlas
FANOUT_CALLS,0.39,AWlZOJnFN4faC1NLZhB0,atlas
AHH,0.03,AWsERz95ezZPqKifVYPb,atlas
NOC_NOP,2.98,AWsERz95ezZPqKifVYPb,atlas
NOM_NOC,6.42,AWsERz95ezZPqKifVYPb,atlas
LOC_NOM,6.43,AWsERz95ezZPqKifVYPb,atlas
CALLS_NOM,1.64,AWsERz95ezZPqKifVYPb,atlas
CYCLO_LOC,0.18,AWsERz95ezZPqKifVYPb,atlas
FANOUT_CALLS,0.39,AWsERz95ezZPqKifVYPb,atlas
AHH,0.03,AWkxnE_j6YMCK3eAcBzk,atlas
NOC_NOP,2.99,AWkxnE_j6YMCK3eAcBzk,atlas
NOM_NOC,6.67,AWkxnE_j6YMCK3eAcBzk,atlas
LOC_NOM,6.1,AWkxnE_j6YMCK3eAcBzk,atlas
CALLS_NOM,1.61,AWkxnE_j6YMCK3eAcBzk,atlas
CYCLO_LOC,0.19,AWkxnE_j6YMCK3eAcBzk,atlas
FANOUT_CALLS,0.39,AWkxnE_j6YMCK3eAcBzk,atlas
AHH,0.03,AWhzA2NT_tDbB_jQKkJu,atlas
NOC_NOP,2.96,AWhzA2NT_tDbB_jQKkJu,atlas
NOM_NOC,6.67,AWhzA2NT_tDbB_jQKkJu,atlas
LOC_NOM,6.11,AWhzA2NT_tDbB_jQKkJu,atlas
CALLS_NOM,1.62,AWhzA2NT_tDbB_jQKkJu,atlas
CYCLO_LOC,0.19,AWhzA2NT_tDbB_jQKkJu,atlas
FANOUT_CALLS,0.39,AWhzA2NT_tDbB_jQKkJu,atlas
AHH,0.03,AWk1-Acl6YMCK3eAQJSJ,atlas
NOC_NOP,2.98,AWk1-Acl6YMCK3eAQJSJ,atlas
NOM_NOC,6.68,AWk1-Acl6YMCK3eAQJSJ,atlas
LOC_NOM,6.12,AWk1-Acl6YMCK3eAQJSJ,atlas
CALLS_NOM,1.61,AWk1-Acl6YMCK3eAQJSJ,atlas
CYCLO_LOC,0.19,AWk1-Acl6YMCK3eAQJSJ,atlas
FANOUT_CALLS,0.39,AWk1-Acl6YMCK3eAQJSJ,atlas
AHH,0.03,AW9U4q-FAdFZhwiq5ocP,atlas
NOC_NOP,2.78,AW9U4q-FAdFZhwiq5ocP,atlas
NOM_NOC,6.73,AW9U4q-FAdFZhwiq5ocP,atlas
LOC_NOM,6.18,AW9U4q-FAdFZhwiq5ocP,atlas
CALLS_NOM,1.59,AW9U4q-FAdFZhwiq5ocP,atlas
CYCLO_LOC,0.18,AW9U4q-FAdFZhwiq5ocP,atlas
FANOUT_CALLS,0.39,AW9U4q-FAdFZhwiq5ocP,atlas
AHH,0.03,AWuPi6XDojvkCqRLqFZM,atlas
NOC_NOP,2.96,AWuPi6XDojvkCqRLqFZM,atlas
NOM_NOC,6.38,AWuPi6XDojvkCqRLqFZM,atlas
LOC_NOM,6.41,AWuPi6XDojvkCqRLqFZM,atlas
CALLS_NOM,1.65,AWuPi6XDojvkCqRLqFZM,atlas
CYCLO_LOC,0.18,AWuPi6XDojvkCqRLqFZM,atlas
FANOUT_CALLS,0.39,AWuPi6XDojvkCqRLqFZM,atlas
AHH,0.03,AWuLFgOVtUB48Z0982bY,atlas
NOC_NOP,2.97,AWuLFgOVtUB48Z0982bY,atlas
NOM_NOC,6.41,AWuLFgOVtUB48Z0982bY,atlas
LOC_NOM,6.42,AWuLFgOVtUB48Z0982bY,atlas
CALLS_NOM,1.65,AWuLFgOVtUB48Z0982bY,atlas
CYCLO_LOC,0.18,AWuLFgOVtUB48Z0982bY,atlas
FANOUT_CALLS,0.39,AWuLFgOVtUB48Z0982bY,atlas
AHH,0.03,AW2kJn8K7pPUWOLucBeB,atlas
NOC_NOP,3.0,AW2kJn8K7pPUWOLucBeB,atlas
NOM_NOC,6.31,AW2kJn8K7pPUWOLucBeB,atlas
LOC_NOM,6.39,AW2kJn8K7pPUWOLucBeB,atlas
CALLS_NOM,1.64,AW2kJn8K7pPUWOLucBeB,atlas
CYCLO_LOC,0.18,AW2kJn8K7pPUWOLucBeB,atlas
FANOUT_CALLS,0.39,AW2kJn8K7pPUWOLucBeB,atlas
AHH,0.03,AW5ciuRnT2gzdvmArsm-,atlas
NOC_NOP,2.78,AW5ciuRnT2gzdvmArsm-,atlas
NOM_NOC,6.7,AW5ciuRnT2gzdvmArsm-,atlas
LOC_NOM,6.2,AW5ciuRnT2gzdvmArsm-,atlas
CALLS_NOM,1.59,AW5ciuRnT2gzdvmArsm-,atlas
CYCLO_LOC,0.18,AW5ciuRnT2gzdvmArsm-,atlas
FANOUT_CALLS,0.39,AW5ciuRnT2gzdvmArsm-,atlas
AHH,0.03,AWpCpY5-YsUHy63nvDOr,atlas
NOC_NOP,2.95,AWpCpY5-YsUHy63nvDOr,atlas
NOM_NOC,6.57,AWpCpY5-YsUHy63nvDOr,atlas
LOC_NOM,6.37,AWpCpY5-YsUHy63nvDOr,atlas
CALLS_NOM,1.63,AWpCpY5-YsUHy63nvDOr,atlas
CYCLO_LOC,0.18,AWpCpY5-YsUHy63nvDOr,atlas
FANOUT_CALLS,0.39,AWpCpY5-YsUHy63nvDOr,atlas
AHH,0.03,AWr5wvXJVDQP4UufYV_H,atlas
NOC_NOP,2.95,AWr5wvXJVDQP4UufYV_H,atlas
NOM_NOC,6.46,AWr5wvXJVDQP4UufYV_H,atlas
LOC_NOM,6.43,AWr5wvXJVDQP4UufYV_H,atlas
CALLS_NOM,1.64,AWr5wvXJVDQP4UufYV_H,atlas
CYCLO_LOC,0.18,AWr5wvXJVDQP4UufYV_H,atlas
FANOUT_CALLS,0.39,AWr5wvXJVDQP4UufYV_H,atlas
AHH,0.03,AWlJ2Ed_YNJJWWPDwSaD,atlas
NOC_NOP,3.01,AWlJ2Ed_YNJJWWPDwSaD,atlas
NOM_NOC,6.63,AWlJ2Ed_YNJJWWPDwSaD,atlas
LOC_NOM,6.11,AWlJ2Ed_YNJJWWPDwSaD,atlas
CALLS_NOM,1.61,AWlJ2Ed_YNJJWWPDwSaD,atlas
CYCLO_LOC,0.19,AWlJ2Ed_YNJJWWPDwSaD,atlas
FANOUT_CALLS,0.39,AWlJ2Ed_YNJJWWPDwSaD,atlas
AHH,0.03,AW4A47C3gjshJoFBzoEY,atlas
NOC_NOP,3.02,AW4A47C3gjshJoFBzoEY,atlas
NOM_NOC,6.3,AW4A47C3gjshJoFBzoEY,atlas
LOC_NOM,6.4,AW4A47C3gjshJoFBzoEY,atlas
CALLS_NOM,1.64,AW4A47C3gjshJoFBzoEY,atlas
CYCLO_LOC,0.18,AW4A47C3gjshJoFBzoEY,atlas
FANOUT_CALLS,0.39,AW4A47C3gjshJoFBzoEY,atlas
AHH,0.03,AWtCaKq9tCkJl80jWcTB,atlas
NOC_NOP,2.99,AWtCaKq9tCkJl80jWcTB,atlas
NOM_NOC,6.42,AWtCaKq9tCkJl80jWcTB,atlas
LOC_NOM,6.42,AWtCaKq9tCkJl80jWcTB,atlas
CALLS_NOM,1.64,AWtCaKq9tCkJl80jWcTB,atlas
CYCLO_LOC,0.18,AWtCaKq9tCkJl80jWcTB,atlas
FANOUT_CALLS,0.39,AWtCaKq9tCkJl80jWcTB,atlas
AHH,0.03,AWrGT__Mbky0mI8UCjGU,atlas
NOC_NOP,2.97,AWrGT__Mbky0mI8UCjGU,atlas
NOM_NOC,6.55,AWrGT__Mbky0mI8UCjGU,atlas
LOC_NOM,6.38,AWrGT__Mbky0mI8UCjGU,atlas
CALLS_NOM,1.62,AWrGT__Mbky0mI8UCjGU,atlas
CYCLO_LOC,0.18,AWrGT__Mbky0mI8UCjGU,atlas
FANOUT_CALLS,0.39,AWrGT__Mbky0mI8UCjGU,atlas
AHH,0.03,AW1hK6-f-M_QmTA3lZQK,atlas
NOC_NOP,3.0,AW1hK6-f-M_QmTA3lZQK,atlas
NOM_NOC,6.31,AW1hK6-f-M_QmTA3lZQK,atlas
LOC_NOM,6.39,AW1hK6-f-M_QmTA3lZQK,atlas
CALLS_NOM,1.64,AW1hK6-f-M_QmTA3lZQK,atlas
CYCLO_LOC,0.18,AW1hK6-f-M_QmTA3lZQK,atlas
FANOUT_CALLS,0.39,AW1hK6-f-M_QmTA3lZQK,atlas
AHH,0.03,AWbyDnzTW3Y69bz5Y4LP,atlas
NOC_NOP,3.14,AWbyDnzTW3Y69bz5Y4LP,atlas
NOM_NOC,6.42,AWbyDnzTW3Y69bz5Y4LP,atlas
LOC_NOM,6.28,AWbyDnzTW3Y69bz5Y4LP,atlas
CALLS_NOM,1.64,AWbyDnzTW3Y69bz5Y4LP,atlas
CYCLO_LOC,0.18,AWbyDnzTW3Y69bz5Y4LP,atlas
FANOUT_CALLS,0.38,AWbyDnzTW3Y69bz5Y4LP,atlas
AHH,0.03,AWdoizKec0crVW3YGpLN,atlas
NOC_NOP,3.11,AWdoizKec0crVW3YGpLN,atlas
NOM_NOC,6.39,AWdoizKec0crVW3YGpLN,atlas
LOC_NOM,6.25,AWdoizKec0crVW3YGpLN,atlas
CALLS_NOM,1.63,AWdoizKec0crVW3YGpLN,atlas
CYCLO_LOC,0.18,AWdoizKec0crVW3YGpLN,atlas
FANOUT_CALLS,0.38,AWdoizKec0crVW3YGpLN,atlas
AHH,0.03,AWhN1LMv2i-Ki6KImefI,atlas
NOC_NOP,2.96,AWhN1LMv2i-Ki6KImefI,atlas
NOM_NOC,6.67,AWhN1LMv2i-Ki6KImefI,atlas
LOC_NOM,6.11,AWhN1LMv2i-Ki6KImefI,atlas
CALLS_NOM,1.62,AWhN1LMv2i-Ki6KImefI,atlas
CYCLO_LOC,0.19,AWhN1LMv2i-Ki6KImefI,atlas
FANOUT_CALLS,0.39,AWhN1LMv2i-Ki6KImefI,atlas
AHH,0.03,AWcGqGOQsSodgw_K3Jai,atlas
NOC_NOP,3.14,AWcGqGOQsSodgw_K3Jai,atlas
NOM_NOC,6.42,AWcGqGOQsSodgw_K3Jai,atlas
LOC_NOM,6.28,AWcGqGOQsSodgw_K3Jai,atlas
CALLS_NOM,1.64,AWcGqGOQsSodgw_K3Jai,atlas
CYCLO_LOC,0.18,AWcGqGOQsSodgw_K3Jai,atlas
FANOUT_CALLS,0.38,AWcGqGOQsSodgw_K3Jai,atlas
AHH,0.03,AWpqIatCK1LJlmpkOS5_,atlas
NOC_NOP,2.97,AWpqIatCK1LJlmpkOS5_,atlas
NOM_NOC,6.55,AWpqIatCK1LJlmpkOS5_,atlas
LOC_NOM,6.38,AWpqIatCK1LJlmpkOS5_,atlas
CALLS_NOM,1.62,AWpqIatCK1LJlmpkOS5_,atlas
CYCLO_LOC,0.18,AWpqIatCK1LJlmpkOS5_,atlas
FANOUT_CALLS,0.39,AWpqIatCK1LJlmpkOS5_,atlas
AHH,0.03,AWmcZAjJatgQDVtSAwKT,atlas
NOC_NOP,3.07,AWmcZAjJatgQDVtSAwKT,atlas
NOM_NOC,6.57,AWmcZAjJatgQDVtSAwKT,atlas
LOC_NOM,6.11,AWmcZAjJatgQDVtSAwKT,atlas
CALLS_NOM,1.61,AWmcZAjJatgQDVtSAwKT,atlas
CYCLO_LOC,0.19,AWmcZAjJatgQDVtSAwKT,atlas
FANOUT_CALLS,0.4,AWmcZAjJatgQDVtSAwKT,atlas
AHH,0.03,AWkHuqKOup81lGhPM4wr,atlas
NOC_NOP,2.98,AWkHuqKOup81lGhPM4wr,atlas
NOM_NOC,6.67,AWkHuqKOup81lGhPM4wr,atlas
LOC_NOM,6.1,AWkHuqKOup81lGhPM4wr,atlas
CALLS_NOM,1.61,AWkHuqKOup81lGhPM4wr,atlas
CYCLO_LOC,0.19,AWkHuqKOup81lGhPM4wr,atlas
FANOUT_CALLS,0.39,AWkHuqKOup81lGhPM4wr,atlas
AHH,0.03,AWdT8JJDGH-B4LuStPkp,atlas
NOC_NOP,3.13,AWdT8JJDGH-B4LuStPkp,atlas
NOM_NOC,6.37,AWdT8JJDGH-B4LuStPkp,atlas
LOC_NOM,6.26,AWdT8JJDGH-B4LuStPkp,atlas
CALLS_NOM,1.63,AWdT8JJDGH-B4LuStPkp,atlas
CYCLO_LOC,0.18,AWdT8JJDGH-B4LuStPkp,atlas
FANOUT_CALLS,0.38,AWdT8JJDGH-B4LuStPkp,atlas
AHH,0.03,AWSPgjfUsk71k7lwqMwd,atlas
NOC_NOP,3.13,AWSPgjfUsk71k7lwqMwd,atlas
NOM_NOC,6.38,AWSPgjfUsk71k7lwqMwd,atlas
LOC_NOM,6.05,AWSPgjfUsk71k7lwqMwd,atlas
CALLS_NOM,1.62,AWSPgjfUsk71k7lwqMwd,atlas
CYCLO_LOC,0.19,AWSPgjfUsk71k7lwqMwd,atlas
FANOUT_CALLS,0.38,AWSPgjfUsk71k7lwqMwd,atlas
AHH,0.03,AWbDr-svO08i52vdG4QV,atlas
NOC_NOP,3.14,AWbDr-svO08i52vdG4QV,atlas
NOM_NOC,6.35,AWbDr-svO08i52vdG4QV,atlas
LOC_NOM,6.28,AWbDr-svO08i52vdG4QV,atlas
CALLS_NOM,1.64,AWbDr-svO08i52vdG4QV,atlas
CYCLO_LOC,0.19,AWbDr-svO08i52vdG4QV,atlas
FANOUT_CALLS,0.38,AWbDr-svO08i52vdG4QV,atlas
AHH,0.03,AWXmLh8I_eEZPtUmL_ZP,atlas
NOC_NOP,3.06,AWXmLh8I_eEZPtUmL_ZP,atlas
NOM_NOC,6.39,AWXmLh8I_eEZPtUmL_ZP,atlas
LOC_NOM,6.12,AWXmLh8I_eEZPtUmL_ZP,atlas
CALLS_NOM,1.63,AWXmLh8I_eEZPtUmL_ZP,atlas
CYCLO_LOC,0.19,AWXmLh8I_eEZPtUmL_ZP,atlas
FANOUT_CALLS,0.38,AWXmLh8I_eEZPtUmL_ZP,atlas
AHH,0.03,AWmTfgg8qQlSul0kMJFv,atlas
NOC_NOP,3.07,AWmTfgg8qQlSul0kMJFv,atlas
NOM_NOC,6.57,AWmTfgg8qQlSul0kMJFv,atlas
LOC_NOM,6.11,AWmTfgg8qQlSul0kMJFv,atlas
CALLS_NOM,1.61,AWmTfgg8qQlSul0kMJFv,atlas
CYCLO_LOC,0.19,AWmTfgg8qQlSul0kMJFv,atlas
FANOUT_CALLS,0.4,AWmTfgg8qQlSul0kMJFv,atlas
AHH,0.03,AWpVEYAPo4hEA1R-F6QA,atlas
NOC_NOP,2.97,AWpVEYAPo4hEA1R-F6QA,atlas
NOM_NOC,6.55,AWpVEYAPo4hEA1R-F6QA,atlas
LOC_NOM,6.38,AWpVEYAPo4hEA1R-F6QA,atlas
CALLS_NOM,1.63,AWpVEYAPo4hEA1R-F6QA,atlas
CYCLO_LOC,0.18,AWpVEYAPo4hEA1R-F6QA,atlas
FANOUT_CALLS,0.39,AWpVEYAPo4hEA1R-F6QA,atlas
AHH,0.03,AW74KNrkY-8uimNsvzc8,atlas
NOC_NOP,2.78,AW74KNrkY-8uimNsvzc8,atlas
NOM_NOC,6.73,AW74KNrkY-8uimNsvzc8,atlas
LOC_NOM,6.18,AW74KNrkY-8uimNsvzc8,atlas
CALLS_NOM,1.59,AW74KNrkY-8uimNsvzc8,atlas
CYCLO_LOC,0.18,AW74KNrkY-8uimNsvzc8,atlas
FANOUT_CALLS,0.39,AW74KNrkY-8uimNsvzc8,atlas
AHH,0.03,AWsANKzkvwsQMbwCmTLw,atlas
NOC_NOP,2.95,AWsANKzkvwsQMbwCmTLw,atlas
NOM_NOC,6.46,AWsANKzkvwsQMbwCmTLw,atlas
LOC_NOM,6.43,AWsANKzkvwsQMbwCmTLw,atlas
CALLS_NOM,1.64,AWsANKzkvwsQMbwCmTLw,atlas
CYCLO_LOC,0.18,AWsANKzkvwsQMbwCmTLw,atlas
FANOUT_CALLS,0.39,AWsANKzkvwsQMbwCmTLw,atlas
AHH,0.03,AWufCWpcojvkCqRLDw-x,atlas
NOC_NOP,2.96,AWufCWpcojvkCqRLDw-x,atlas
NOM_NOC,6.42,AWufCWpcojvkCqRLDw-x,atlas
LOC_NOM,6.4,AWufCWpcojvkCqRLDw-x,atlas
CALLS_NOM,1.65,AWufCWpcojvkCqRLDw-x,atlas
CYCLO_LOC,0.18,AWufCWpcojvkCqRLDw-x,atlas
FANOUT_CALLS,0.39,AWufCWpcojvkCqRLDw-x,atlas
AHH,0.03,AWSSKX-Zsk71k7lwrcRo,atlas
NOC_NOP,3.13,AWSSKX-Zsk71k7lwrcRo,atlas
NOM_NOC,6.38,AWSSKX-Zsk71k7lwrcRo,atlas
LOC_NOM,6.05,AWSSKX-Zsk71k7lwrcRo,atlas
CALLS_NOM,1.62,AWSSKX-Zsk71k7lwrcRo,atlas
CYCLO_LOC,0.19,AWSSKX-Zsk71k7lwrcRo,atlas
FANOUT_CALLS,0.38,AWSSKX-Zsk71k7lwrcRo,atlas
AHH,0.03,AWV5_vduXKENQn1Sts7m,atlas
NOC_NOP,3.08,AWV5_vduXKENQn1Sts7m,atlas
NOM_NOC,6.39,AWV5_vduXKENQn1Sts7m,atlas
LOC_NOM,6.12,AWV5_vduXKENQn1Sts7m,atlas
CALLS_NOM,1.63,AWV5_vduXKENQn1Sts7m,atlas
CYCLO_LOC,0.19,AWV5_vduXKENQn1Sts7m,atlas
FANOUT_CALLS,0.38,AWV5_vduXKENQn1Sts7m,atlas
AHH,0.03,AWxflcimNZ43wyjiEfdt,atlas
NOC_NOP,2.92,AWxflcimNZ43wyjiEfdt,atlas
NOM_NOC,6.46,AWxflcimNZ43wyjiEfdt,atlas
LOC_NOM,6.39,AWxflcimNZ43wyjiEfdt,atlas
CALLS_NOM,1.64,AWxflcimNZ43wyjiEfdt,atlas
CYCLO_LOC,0.18,AWxflcimNZ43wyjiEfdt,atlas
FANOUT_CALLS,0.39,AWxflcimNZ43wyjiEfdt,atlas
AHH,0.03,AWvSf71Bk5hAKvuHvM71,atlas
NOC_NOP,2.96,AWvSf71Bk5hAKvuHvM71,atlas
NOM_NOC,6.41,AWvSf71Bk5hAKvuHvM71,atlas
LOC_NOM,6.4,AWvSf71Bk5hAKvuHvM71,atlas
CALLS_NOM,1.65,AWvSf71Bk5hAKvuHvM71,atlas
CYCLO_LOC,0.18,AWvSf71Bk5hAKvuHvM71,atlas
FANOUT_CALLS,0.39,AWvSf71Bk5hAKvuHvM71,atlas
AHH,0.03,AWUNz2KsyxJLWg29jLAC,atlas
NOC_NOP,3.14,AWUNz2KsyxJLWg29jLAC,atlas
NOM_NOC,6.33,AWUNz2KsyxJLWg29jLAC,atlas
LOC_NOM,6.06,AWUNz2KsyxJLWg29jLAC,atlas
CALLS_NOM,1.62,AWUNz2KsyxJLWg29jLAC,atlas
CYCLO_LOC,0.19,AWUNz2KsyxJLWg29jLAC,atlas
FANOUT_CALLS,0.38,AWUNz2KsyxJLWg29jLAC,atlas
AHH,0.03,AWg-aOnd_MPaBDn0_bGE,atlas
NOC_NOP,3.0,AWg-aOnd_MPaBDn0_bGE,atlas
NOM_NOC,6.7,AWg-aOnd_MPaBDn0_bGE,atlas
LOC_NOM,6.12,AWg-aOnd_MPaBDn0_bGE,atlas
CALLS_NOM,1.62,AWg-aOnd_MPaBDn0_bGE,atlas
CYCLO_LOC,0.19,AWg-aOnd_MPaBDn0_bGE,atlas
FANOUT_CALLS,0.4,AWg-aOnd_MPaBDn0_bGE,atlas
AHH,0.03,AWlaDnBwe1QvbR9zxyVx,atlas
NOC_NOP,3.06,AWlaDnBwe1QvbR9zxyVx,atlas
NOM_NOC,6.55,AWlaDnBwe1QvbR9zxyVx,atlas
LOC_NOM,6.11,AWlaDnBwe1QvbR9zxyVx,atlas
CALLS_NOM,1.6,AWlaDnBwe1QvbR9zxyVx,atlas
CYCLO_LOC,0.19,AWlaDnBwe1QvbR9zxyVx,atlas
FANOUT_CALLS,0.39,AWlaDnBwe1QvbR9zxyVx,atlas
AHH,0.03,AWSr7WO3MDLKieESW0em,atlas
NOC_NOP,3.14,AWSr7WO3MDLKieESW0em,atlas
NOM_NOC,6.33,AWSr7WO3MDLKieESW0em,atlas
LOC_NOM,6.05,AWSr7WO3MDLKieESW0em,atlas
CALLS_NOM,1.61,AWSr7WO3MDLKieESW0em,atlas
CYCLO_LOC,0.19,AWSr7WO3MDLKieESW0em,atlas
FANOUT_CALLS,0.38,AWSr7WO3MDLKieESW0em,atlas
AHH,0.03,AW3MXMftBk4THIAL0ZWu,atlas
NOC_NOP,3.02,AW3MXMftBk4THIAL0ZWu,atlas
NOM_NOC,6.3,AW3MXMftBk4THIAL0ZWu,atlas
LOC_NOM,6.4,AW3MXMftBk4THIAL0ZWu,atlas
CALLS_NOM,1.64,AW3MXMftBk4THIAL0ZWu,atlas
CYCLO_LOC,0.18,AW3MXMftBk4THIAL0ZWu,atlas
FANOUT_CALLS,0.39,AW3MXMftBk4THIAL0ZWu,atlas
AHH,0.03,AWf8hKdF1_eUtAp8bWLu,atlas
NOC_NOP,3.2,AWf8hKdF1_eUtAp8bWLu,atlas
NOM_NOC,6.59,AWf8hKdF1_eUtAp8bWLu,atlas
LOC_NOM,6.15,AWf8hKdF1_eUtAp8bWLu,atlas
CALLS_NOM,1.63,AWf8hKdF1_eUtAp8bWLu,atlas
CYCLO_LOC,0.19,AWf8hKdF1_eUtAp8bWLu,atlas
FANOUT_CALLS,0.4,AWf8hKdF1_eUtAp8bWLu,atlas
AHH,0.03,AWcL0tX1ptIL6UVyqrsl,atlas
NOC_NOP,3.11,AWcL0tX1ptIL6UVyqrsl,atlas
NOM_NOC,6.4,AWcL0tX1ptIL6UVyqrsl,atlas
LOC_NOM,6.27,AWcL0tX1ptIL6UVyqrsl,atlas
CALLS_NOM,1.64,AWcL0tX1ptIL6UVyqrsl,atlas
CYCLO_LOC,0.18,AWcL0tX1ptIL6UVyqrsl,atlas
FANOUT_CALLS,0.38,AWcL0tX1ptIL6UVyqrsl,atlas
AHH,0.03,AWkIZrjpup81lGhPU-Pd,atlas
NOC_NOP,2.98,AWkIZrjpup81lGhPU-Pd,atlas
NOM_NOC,6.67,AWkIZrjpup81lGhPU-Pd,atlas
LOC_NOM,6.1,AWkIZrjpup81lGhPU-Pd,atlas
CALLS_NOM,1.61,AWkIZrjpup81lGhPU-Pd,atlas
CYCLO_LOC,0.19,AWkIZrjpup81lGhPU-Pd,atlas
FANOUT_CALLS,0.39,AWkIZrjpup81lGhPU-Pd,atlas
AHH,0.03,AWdOyZ45fimTzgTvZ9g3,atlas
NOC_NOP,3.11,AWdOyZ45fimTzgTvZ9g3,atlas
NOM_NOC,6.4,AWdOyZ45fimTzgTvZ9g3,atlas
LOC_NOM,6.27,AWdOyZ45fimTzgTvZ9g3,atlas
CALLS_NOM,1.63,AWdOyZ45fimTzgTvZ9g3,atlas
CYCLO_LOC,0.18,AWdOyZ45fimTzgTvZ9g3,atlas
FANOUT_CALLS,0.38,AWdOyZ45fimTzgTvZ9g3,atlas
AHH,0.03,AWbI1ifpLpqqSUlc63-E,atlas
NOC_NOP,3.14,AWbI1ifpLpqqSUlc63-E,atlas
NOM_NOC,6.41,AWbI1ifpLpqqSUlc63-E,atlas
LOC_NOM,6.28,AWbI1ifpLpqqSUlc63-E,atlas
CALLS_NOM,1.64,AWbI1ifpLpqqSUlc63-E,atlas
CYCLO_LOC,0.18,AWbI1ifpLpqqSUlc63-E,atlas
FANOUT_CALLS,0.38,AWbI1ifpLpqqSUlc63-E,atlas
AHH,0.03,AWgpiy6z1_eUtAp8Lflm,atlas
NOC_NOP,3.2,AWgpiy6z1_eUtAp8Lflm,atlas
NOM_NOC,6.59,AWgpiy6z1_eUtAp8Lflm,atlas
LOC_NOM,6.15,AWgpiy6z1_eUtAp8Lflm,atlas
CALLS_NOM,1.63,AWgpiy6z1_eUtAp8Lflm,atlas
CYCLO_LOC,0.19,AWgpiy6z1_eUtAp8Lflm,atlas
FANOUT_CALLS,0.4,AWgpiy6z1_eUtAp8Lflm,atlas
AHH,0.03,AW9PvGxjd0Pb5o5B_GeS,atlas
NOC_NOP,2.78,AW9PvGxjd0Pb5o5B_GeS,atlas
NOM_NOC,6.73,AW9PvGxjd0Pb5o5B_GeS,atlas
LOC_NOM,6.18,AW9PvGxjd0Pb5o5B_GeS,atlas
