metric,value,key,project
LOC/NOM,4.89,AW4nKsL_Y7VrNydCA15O,notifier
NOM,1521,AW4nKsL_Y7VrNydCA15O,notifier
CALLS/NOM,1.53,AW4nKsL_Y7VrNydCA15O,notifier
CYCLO/LOC,0.21,AW4nKsL_Y7VrNydCA15O,notifier
LOC,7441,AW4nKsL_Y7VrNydCA15O,notifier
CALLS,2331,AW4nKsL_Y7VrNydCA15O,notifier
FANOUT/CALLS,0.36,AW4nKsL_Y7VrNydCA15O,notifier
CYCLO,1586,AW4nKsL_Y7VrNydCA15O,notifier
FANOUT,846,AW4nKsL_Y7VrNydCA15O,notifier
AHH,0.28,AWKHERpu1B6WA4TgjTLz,notifier
NOC/NOP,1.78,AWKHERpu1B6WA4TgjTLz,notifier
NOP,162,AWKHERpu1B6WA4TgjTLz,notifier
NOM/NOC,4.79,AWKHERpu1B6WA4TgjTLz,notifier
NOC,289,AWKHERpu1B6WA4TgjTLz,notifier
LOC/NOM,5.22,AWKHERpu1B6WA4TgjTLz,notifier
NOM,1386,AWKHERpu1B6WA4TgjTLz,notifier
CALLS/NOM,1.89,AWKHERpu1B6WA4TgjTLz,notifier
CYCLO/LOC,0.2,AWKHERpu1B6WA4TgjTLz,notifier
LOC,7240,AWKHERpu1B6WA4TgjTLz,notifier
CALLS,2624,AWKHERpu1B6WA4TgjTLz,notifier
FANOUT/CALLS,0.36,AWKHERpu1B6WA4TgjTLz,notifier
CYCLO,1483,AWKHERpu1B6WA4TgjTLz,notifier
FANOUT,949,AWKHERpu1B6WA4TgjTLz,notifier
AHH,0.28,AWIA3cvZhcbw8NuCngRV,notifier
NOC/NOP,1.78,AWIA3cvZhcbw8NuCngRV,notifier
NOP,162,AWIA3cvZhcbw8NuCngRV,notifier
NOM/NOC,4.78,AWIA3cvZhcbw8NuCngRV,notifier
NOC,289,AWIA3cvZhcbw8NuCngRV,notifier
LOC/NOM,5.22,AWIA3cvZhcbw8NuCngRV,notifier
NOM,1382,AWIA3cvZhcbw8NuCngRV,notifier
CALLS/NOM,1.89,AWIA3cvZhcbw8NuCngRV,notifier
CYCLO/LOC,0.2,AWIA3cvZhcbw8NuCngRV,notifier
LOC,7227,AWIA3cvZhcbw8NuCngRV,notifier
CALLS,2622,AWIA3cvZhcbw8NuCngRV,notifier
FANOUT/CALLS,0.36,AWIA3cvZhcbw8NuCngRV,notifier
CYCLO,1479,AWIA3cvZhcbw8NuCngRV,notifier
FANOUT,949,AWIA3cvZhcbw8NuCngRV,notifier
AHH,0.28,AWEuCMarikuHJGLst56e,notifier
NOC/NOP,1.77,AWEuCMarikuHJGLst56e,notifier
NOP,161,AWEuCMarikuHJGLst56e,notifier
NOM/NOC,4.82,AWEuCMarikuHJGLst56e,notifier
NOC,286,AWEuCMarikuHJGLst56e,notifier
LOC/NOM,5.2,AWEuCMarikuHJGLst56e,notifier
NOM,1381,AWEuCMarikuHJGLst56e,notifier
CALLS/NOM,1.89,AWEuCMarikuHJGLst56e,notifier
CYCLO/LOC,0.2,AWEuCMarikuHJGLst56e,notifier
LOC,7190,AWEuCMarikuHJGLst56e,notifier
CALLS,2615,AWEuCMarikuHJGLst56e,notifier
FANOUT/CALLS,0.36,AWEuCMarikuHJGLst56e,notifier
CYCLO,1478,AWEuCMarikuHJGLst56e,notifier
FANOUT,946,AWEuCMarikuHJGLst56e,notifier
AHH,0.28,AWKHfnL71B6WA4Tgjf_g,notifier
NOC/NOP,1.78,AWKHfnL71B6WA4Tgjf_g,notifier
NOP,162,AWKHfnL71B6WA4Tgjf_g,notifier
NOM/NOC,4.79,AWKHfnL71B6WA4Tgjf_g,notifier
NOC,289,AWKHfnL71B6WA4Tgjf_g,notifier
LOC/NOM,5.22,AWKHfnL71B6WA4Tgjf_g,notifier
NOM,1386,AWKHfnL71B6WA4Tgjf_g,notifier
CALLS/NOM,1.89,AWKHfnL71B6WA4Tgjf_g,notifier
CYCLO/LOC,0.2,AWKHfnL71B6WA4Tgjf_g,notifier
LOC,7240,AWKHfnL71B6WA4Tgjf_g,notifier
CALLS,2624,AWKHfnL71B6WA4Tgjf_g,notifier
FANOUT/CALLS,0.36,AWKHfnL71B6WA4Tgjf_g,notifier
CYCLO,1483,AWKHfnL71B6WA4Tgjf_g,notifier
FANOUT,949,AWKHfnL71B6WA4Tgjf_g,notifier
AHH,0.28,AWL9TB9yfKfZeQj7tyxW,notifier
NOC/NOP,1.78,AWL9TB9yfKfZeQj7tyxW,notifier
NOP,162,AWL9TB9yfKfZeQj7tyxW,notifier
NOM/NOC,4.79,AWL9TB9yfKfZeQj7tyxW,notifier
NOC,289,AWL9TB9yfKfZeQj7tyxW,notifier
LOC/NOM,5.22,AWL9TB9yfKfZeQj7tyxW,notifier
NOM,1386,AWL9TB9yfKfZeQj7tyxW,notifier
CALLS/NOM,1.89,AWL9TB9yfKfZeQj7tyxW,notifier
CYCLO/LOC,0.2,AWL9TB9yfKfZeQj7tyxW,notifier
LOC,7240,AWL9TB9yfKfZeQj7tyxW,notifier
CALLS,2624,AWL9TB9yfKfZeQj7tyxW,notifier
FANOUT/CALLS,0.36,AWL9TB9yfKfZeQj7tyxW,notifier
CYCLO,1483,AWL9TB9yfKfZeQj7tyxW,notifier
FANOUT,949,AWL9TB9yfKfZeQj7tyxW,notifier
AHH,0.28,AWKVeGNk6Bghmkw-qL_9,notifier
NOC/NOP,1.78,AWKVeGNk6Bghmkw-qL_9,notifier
NOP,162,AWKVeGNk6Bghmkw-qL_9,notifier
NOM/NOC,4.79,AWKVeGNk6Bghmkw-qL_9,notifier
NOC,289,AWKVeGNk6Bghmkw-qL_9,notifier
LOC/NOM,5.22,AWKVeGNk6Bghmkw-qL_9,notifier
NOM,1386,AWKVeGNk6Bghmkw-qL_9,notifier
CALLS/NOM,1.89,AWKVeGNk6Bghmkw-qL_9,notifier
CYCLO/LOC,0.2,AWKVeGNk6Bghmkw-qL_9,notifier
LOC,7240,AWKVeGNk6Bghmkw-qL_9,notifier
CALLS,2624,AWKVeGNk6Bghmkw-qL_9,notifier
FANOUT/CALLS,0.36,AWKVeGNk6Bghmkw-qL_9,notifier
CYCLO,1483,AWKVeGNk6Bghmkw-qL_9,notifier
FANOUT,949,AWKVeGNk6Bghmkw-qL_9,notifier
AHH,0.28,AWKHLwTm6Bghmkw-b79i,notifier
NOC/NOP,1.78,AWKHLwTm6Bghmkw-b79i,notifier
NOP,162,AWKHLwTm6Bghmkw-b79i,notifier
NOM/NOC,4.79,AWKHLwTm6Bghmkw-b79i,notifier
NOC,289,AWKHLwTm6Bghmkw-b79i,notifier
LOC/NOM,5.22,AWKHLwTm6Bghmkw-b79i,notifier
NOM,1386,AWKHLwTm6Bghmkw-b79i,notifier
CALLS/NOM,1.89,AWKHLwTm6Bghmkw-b79i,notifier
CYCLO/LOC,0.2,AWKHLwTm6Bghmkw-b79i,notifier
LOC,7240,AWKHLwTm6Bghmkw-b79i,notifier
CALLS,2624,AWKHLwTm6Bghmkw-b79i,notifier
FANOUT/CALLS,0.36,AWKHLwTm6Bghmkw-b79i,notifier
CYCLO,1483,AWKHLwTm6Bghmkw-b79i,notifier
FANOUT,949,AWKHLwTm6Bghmkw-b79i,notifier
AHH,0.28,AWKHtdr76Bghmkw-cazZ,notifier
NOC/NOP,1.78,AWKHtdr76Bghmkw-cazZ,notifier
NOP,162,AWKHtdr76Bghmkw-cazZ,notifier
NOM/NOC,4.79,AWKHtdr76Bghmkw-cazZ,notifier
NOC,289,AWKHtdr76Bghmkw-cazZ,notifier
LOC/NOM,5.22,AWKHtdr76Bghmkw-cazZ,notifier
NOM,1386,AWKHtdr76Bghmkw-cazZ,notifier
CALLS/NOM,1.89,AWKHtdr76Bghmkw-cazZ,notifier
CYCLO/LOC,0.2,AWKHtdr76Bghmkw-cazZ,notifier
LOC,7240,AWKHtdr76Bghmkw-cazZ,notifier
CALLS,2624,AWKHtdr76Bghmkw-cazZ,notifier
FANOUT/CALLS,0.36,AWKHtdr76Bghmkw-cazZ,notifier
CYCLO,1483,AWKHtdr76Bghmkw-cazZ,notifier
FANOUT,949,AWKHtdr76Bghmkw-cazZ,notifier
AHH,0.28,AWKHcn4T6Bghmkw-cAty,notifier
NOC/NOP,1.78,AWKHcn4T6Bghmkw-cAty,notifier
NOP,162,AWKHcn4T6Bghmkw-cAty,notifier
NOM/NOC,4.79,AWKHcn4T6Bghmkw-cAty,notifier
NOC,289,AWKHcn4T6Bghmkw-cAty,notifier
LOC/NOM,5.22,AWKHcn4T6Bghmkw-cAty,notifier
NOM,1386,AWKHcn4T6Bghmkw-cAty,notifier
CALLS/NOM,1.89,AWKHcn4T6Bghmkw-cAty,notifier
CYCLO/LOC,0.2,AWKHcn4T6Bghmkw-cAty,notifier
LOC,7240,AWKHcn4T6Bghmkw-cAty,notifier
CALLS,2624,AWKHcn4T6Bghmkw-cAty,notifier
FANOUT/CALLS,0.36,AWKHcn4T6Bghmkw-cAty,notifier
CYCLO,1483,AWKHcn4T6Bghmkw-cAty,notifier
FANOUT,949,AWKHcn4T6Bghmkw-cAty,notifier
AHH,0.28,AWKHkOwf1B6WA4TgjnTm,notifier
NOC/NOP,1.78,AWKHkOwf1B6WA4TgjnTm,notifier
NOP,162,AWKHkOwf1B6WA4TgjnTm,notifier
NOM/NOC,4.79,AWKHkOwf1B6WA4TgjnTm,notifier
NOC,289,AWKHkOwf1B6WA4TgjnTm,notifier
LOC/NOM,5.22,AWKHkOwf1B6WA4TgjnTm,notifier
NOM,1386,AWKHkOwf1B6WA4TgjnTm,notifier
CALLS/NOM,1.89,AWKHkOwf1B6WA4TgjnTm,notifier
CYCLO/LOC,0.2,AWKHkOwf1B6WA4TgjnTm,notifier
LOC,7240,AWKHkOwf1B6WA4TgjnTm,notifier
CALLS,2624,AWKHkOwf1B6WA4TgjnTm,notifier
FANOUT/CALLS,0.36,AWKHkOwf1B6WA4TgjnTm,notifier
CYCLO,1483,AWKHkOwf1B6WA4TgjnTm,notifier
FANOUT,949,AWKHkOwf1B6WA4TgjnTm,notifier
AHH,0.28,AWKVemH01B6WA4Tgt1LV,notifier
NOC/NOP,1.78,AWKVemH01B6WA4Tgt1LV,notifier
NOP,162,AWKVemH01B6WA4Tgt1LV,notifier
NOM/NOC,4.79,AWKVemH01B6WA4Tgt1LV,notifier
NOC,289,AWKVemH01B6WA4Tgt1LV,notifier
LOC/NOM,5.22,AWKVemH01B6WA4Tgt1LV,notifier
NOM,1386,AWKVemH01B6WA4Tgt1LV,notifier
CALLS/NOM,1.89,AWKVemH01B6WA4Tgt1LV,notifier
CYCLO/LOC,0.2,AWKVemH01B6WA4Tgt1LV,notifier
LOC,7240,AWKVemH01B6WA4Tgt1LV,notifier
CALLS,2624,AWKVemH01B6WA4Tgt1LV,notifier
FANOUT/CALLS,0.36,AWKVemH01B6WA4Tgt1LV,notifier
CYCLO,1483,AWKVemH01B6WA4Tgt1LV,notifier
FANOUT,949,AWKVemH01B6WA4Tgt1LV,notifier
AHH,0.28,AWKa9q4-6Bghmkw-uNEm,notifier
NOC/NOP,1.78,AWKa9q4-6Bghmkw-uNEm,notifier
NOP,162,AWKa9q4-6Bghmkw-uNEm,notifier
NOM/NOC,4.79,AWKa9q4-6Bghmkw-uNEm,notifier
NOC,289,AWKa9q4-6Bghmkw-uNEm,notifier
LOC/NOM,5.22,AWKa9q4-6Bghmkw-uNEm,notifier
NOM,1386,AWKa9q4-6Bghmkw-uNEm,notifier
CALLS/NOM,1.89,AWKa9q4-6Bghmkw-uNEm,notifier
CYCLO/LOC,0.2,AWKa9q4-6Bghmkw-uNEm,notifier
LOC,7240,AWKa9q4-6Bghmkw-uNEm,notifier
CALLS,2624,AWKa9q4-6Bghmkw-uNEm,notifier
FANOUT/CALLS,0.36,AWKa9q4-6Bghmkw-uNEm,notifier
CYCLO,1483,AWKa9q4-6Bghmkw-uNEm,notifier
FANOUT,949,AWKa9q4-6Bghmkw-uNEm,notifier
AHH,0.28,AWK56B5djr7wspRoW0-W,notifier
NOC/NOP,1.78,AWK56B5djr7wspRoW0-W,notifier
NOP,162,AWK56B5djr7wspRoW0-W,notifier
NOM/NOC,4.79,AWK56B5djr7wspRoW0-W,notifier
NOC,289,AWK56B5djr7wspRoW0-W,notifier
LOC/NOM,5.22,AWK56B5djr7wspRoW0-W,notifier
NOM,1386,AWK56B5djr7wspRoW0-W,notifier
CALLS/NOM,1.89,AWK56B5djr7wspRoW0-W,notifier
CYCLO/LOC,0.2,AWK56B5djr7wspRoW0-W,notifier
LOC,7240,AWK56B5djr7wspRoW0-W,notifier
CALLS,2624,AWK56B5djr7wspRoW0-W,notifier
FANOUT/CALLS,0.36,AWK56B5djr7wspRoW0-W,notifier
CYCLO,1483,AWK56B5djr7wspRoW0-W,notifier
FANOUT,949,AWK56B5djr7wspRoW0-W,notifier
AHH,0.15,AW0kpP-heg386dXMQRD1,notifier
NOC/NOP,1.93,AW0kpP-heg386dXMQRD1,notifier
NOP,172,AW0kpP-heg386dXMQRD1,notifier
NOM/NOC,4.54,AW0kpP-heg386dXMQRD1,notifier
NOC,332,AW0kpP-heg386dXMQRD1,notifier
LOC/NOM,4.86,AW0kpP-heg386dXMQRD1,notifier
NOM,1510,AW0kpP-heg386dXMQRD1,notifier
CALLS/NOM,1.54,AW0kpP-heg386dXMQRD1,notifier
CYCLO/LOC,0.21,AW0kpP-heg386dXMQRD1,notifier
LOC,7348,AW0kpP-heg386dXMQRD1,notifier
CALLS,2328,AW0kpP-heg386dXMQRD1,notifier
FANOUT/CALLS,0.36,AW0kpP-heg386dXMQRD1,notifier
CYCLO,1573,AW0kpP-heg386dXMQRD1,notifier
FANOUT,856,AW0kpP-heg386dXMQRD1,notifier
AHH,0.28,AWKH3d321B6WA4Tgj0di,notifier
NOC/NOP,1.78,AWKH3d321B6WA4Tgj0di,notifier
NOP,162,AWKH3d321B6WA4Tgj0di,notifier
NOM/NOC,4.79,AWKH3d321B6WA4Tgj0di,notifier
NOC,289,AWKH3d321B6WA4Tgj0di,notifier
LOC/NOM,5.22,AWKH3d321B6WA4Tgj0di,notifier
NOM,1386,AWKH3d321B6WA4Tgj0di,notifier
CALLS/NOM,1.89,AWKH3d321B6WA4Tgj0di,notifier
CYCLO/LOC,0.2,AWKH3d321B6WA4Tgj0di,notifier
LOC,7240,AWKH3d321B6WA4Tgj0di,notifier
CALLS,2624,AWKH3d321B6WA4Tgj0di,notifier
FANOUT/CALLS,0.36,AWKH3d321B6WA4Tgj0di,notifier
CYCLO,1483,AWKH3d321B6WA4Tgj0di,notifier
FANOUT,949,AWKH3d321B6WA4Tgj0di,notifier
AHH,0.28,AWKV63Ok6Bghmkw-qU_Z,notifier
NOC/NOP,1.78,AWKV63Ok6Bghmkw-qU_Z,notifier
NOP,162,AWKV63Ok6Bghmkw-qU_Z,notifier
NOM/NOC,4.79,AWKV63Ok6Bghmkw-qU_Z,notifier
NOC,289,AWKV63Ok6Bghmkw-qU_Z,notifier
LOC/NOM,5.22,AWKV63Ok6Bghmkw-qU_Z,notifier
NOM,1386,AWKV63Ok6Bghmkw-qU_Z,notifier
CALLS/NOM,1.89,AWKV63Ok6Bghmkw-qU_Z,notifier
CYCLO/LOC,0.2,AWKV63Ok6Bghmkw-qU_Z,notifier
LOC,7240,AWKV63Ok6Bghmkw-qU_Z,notifier
CALLS,2624,AWKV63Ok6Bghmkw-qU_Z,notifier
FANOUT/CALLS,0.36,AWKV63Ok6Bghmkw-qU_Z,notifier
CYCLO,1483,AWKV63Ok6Bghmkw-qU_Z,notifier
FANOUT,949,AWKV63Ok6Bghmkw-qU_Z,notifier
AHH,0.28,AWK5-WdRjr7wspRoXK9w,notifier
NOC/NOP,1.78,AWK5-WdRjr7wspRoXK9w,notifier
NOP,162,AWK5-WdRjr7wspRoXK9w,notifier
NOM/NOC,4.79,AWK5-WdRjr7wspRoXK9w,notifier
NOC,289,AWK5-WdRjr7wspRoXK9w,notifier
LOC/NOM,5.22,AWK5-WdRjr7wspRoXK9w,notifier
NOM,1386,AWK5-WdRjr7wspRoXK9w,notifier
CALLS/NOM,1.89,AWK5-WdRjr7wspRoXK9w,notifier
CYCLO/LOC,0.2,AWK5-WdRjr7wspRoXK9w,notifier
LOC,7240,AWK5-WdRjr7wspRoXK9w,notifier
CALLS,2624,AWK5-WdRjr7wspRoXK9w,notifier
FANOUT/CALLS,0.36,AWK5-WdRjr7wspRoXK9w,notifier
CYCLO,1483,AWK5-WdRjr7wspRoXK9w,notifier
FANOUT,949,AWK5-WdRjr7wspRoXK9w,notifier
AHH,0.15,AW3K1MHR-xgM1FcXtqoL,notifier
NOC/NOP,1.93,AW3K1MHR-xgM1FcXtqoL,notifier
NOP,172,AW3K1MHR-xgM1FcXtqoL,notifier
NOM/NOC,4.54,AW3K1MHR-xgM1FcXtqoL,notifier
NOC,332,AW3K1MHR-xgM1FcXtqoL,notifier
LOC/NOM,4.86,AW3K1MHR-xgM1FcXtqoL,notifier
NOM,1510,AW3K1MHR-xgM1FcXtqoL,notifier
CALLS/NOM,1.54,AW3K1MHR-xgM1FcXtqoL,notifier
CYCLO/LOC,0.21,AW3K1MHR-xgM1FcXtqoL,notifier
LOC,7348,AW3K1MHR-xgM1FcXtqoL,notifier
CALLS,2328,AW3K1MHR-xgM1FcXtqoL,notifier
FANOUT/CALLS,0.36,AW3K1MHR-xgM1FcXtqoL,notifier
CYCLO,1573,AW3K1MHR-xgM1FcXtqoL,notifier
FANOUT,856,AW3K1MHR-xgM1FcXtqoL,notifier
AHH,0.25,AWsmmknWmRKvSVs6_xuc,notifier
NOC/NOP,1.75,AWsmmknWmRKvSVs6_xuc,notifier
NOP,153,AWsmmknWmRKvSVs6_xuc,notifier
NOM/NOC,4.36,AWsmmknWmRKvSVs6_xuc,notifier
NOC,269,AWsmmknWmRKvSVs6_xuc,notifier
LOC/NOM,5.2,AWsmmknWmRKvSVs6_xuc,notifier
NOM,1175,AWsmmknWmRKvSVs6_xuc,notifier
CALLS/NOM,1.91,AWsmmknWmRKvSVs6_xuc,notifier
CYCLO/LOC,0.2,AWsmmknWmRKvSVs6_xuc,notifier
LOC,6115,AWsmmknWmRKvSVs6_xuc,notifier
CALLS,2246,AWsmmknWmRKvSVs6_xuc,notifier
FANOUT/CALLS,0.34,AWsmmknWmRKvSVs6_xuc,notifier
CYCLO,1242,AWsmmknWmRKvSVs6_xuc,notifier
FANOUT,783,AWsmmknWmRKvSVs6_xuc,notifier
AHH,0.05,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
NOC/NOP,3.83,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
NOP,6,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
NOM/NOC,1.91,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
NOC,23,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
LOC/NOM,8.61,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
NOM,44,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
CALLS/NOM,2.36,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
CYCLO/LOC,0.16,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
LOC,379,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
CALLS,104,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
FANOUT/CALLS,0.53,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
CYCLO,61,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
FANOUT,56,AWpaKAufYsUHy63nAuaG,oauth1-signer-java
AHH,0.05,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
NOC/NOP,3.83,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
NOP,6,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
NOM/NOC,1.91,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
NOC,23,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
LOC/NOM,8.61,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
NOM,44,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
CALLS/NOM,2.36,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
CYCLO/LOC,0.16,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
LOC,379,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
CALLS,104,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
FANOUT/CALLS,0.53,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
CYCLO,61,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
FANOUT,56,AWruh8UsvwsQMbwCqy0p,oauth1-signer-java
AHH,0.05,AW4H4oOWpTvW14JKH123,oauth1-signer-java
NOC/NOP,4.16,AW4H4oOWpTvW14JKH123,oauth1-signer-java
NOP,6,AW4H4oOWpTvW14JKH123,oauth1-signer-java
NOM/NOC,2.6,AW4H4oOWpTvW14JKH123,oauth1-signer-java
NOC,25,AW4H4oOWpTvW14JKH123,oauth1-signer-java
LOC/NOM,8.55,AW4H4oOWpTvW14JKH123,oauth1-signer-java
NOM,65,AW4H4oOWpTvW14JKH123,oauth1-signer-java
CALLS/NOM,2.15,AW4H4oOWpTvW14JKH123,oauth1-signer-java
CYCLO/LOC,0.15,AW4H4oOWpTvW14JKH123,oauth1-signer-java
LOC,556,AW4H4oOWpTvW14JKH123,oauth1-signer-java
CALLS,140,AW4H4oOWpTvW14JKH123,oauth1-signer-java
FANOUT/CALLS,0.54,AW4H4oOWpTvW14JKH123,oauth1-signer-java
CYCLO,85,AW4H4oOWpTvW14JKH123,oauth1-signer-java
FANOUT,76,AW4H4oOWpTvW14JKH123,oauth1-signer-java
AHH,0.05,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
NOC/NOP,4.16,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
NOP,6,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
NOM/NOC,2.6,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
NOC,25,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
LOC/NOM,8.55,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
NOM,65,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
CALLS/NOM,2.15,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
CYCLO/LOC,0.15,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
LOC,556,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
CALLS,140,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
FANOUT/CALLS,0.54,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
CYCLO,85,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
FANOUT,76,AW9WvKgMC-oUClBdD-jT,oauth1-signer-java
AHH,0.05,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
NOC/NOP,3.83,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
NOP,6,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
NOM/NOC,1.91,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
NOC,23,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
LOC/NOM,8.61,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
NOM,44,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
CALLS/NOM,2.36,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
CYCLO/LOC,0.16,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
LOC,379,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
CALLS,104,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
FANOUT/CALLS,0.53,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
CYCLO,61,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
FANOUT,56,AWsiDL9G0HvBLU3pWL-u,oauth1-signer-java
AHH,0.05,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
NOC/NOP,4.16,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
NOP,6,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
NOM/NOC,2.6,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
NOC,25,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
LOC/NOM,8.55,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
NOM,65,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
CALLS/NOM,2.15,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
CYCLO/LOC,0.15,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
LOC,556,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
CALLS,140,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
FANOUT/CALLS,0.54,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
CYCLO,85,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
FANOUT,76,AW68MNKhmL6cMz3jyb-Z,oauth1-signer-java
AHH,0.05,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
NOC/NOP,3.83,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
NOP,6,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
NOM/NOC,1.91,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
NOC,23,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
LOC/NOM,8.61,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
NOM,44,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
CALLS/NOM,2.36,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
CYCLO/LOC,0.16,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
LOC,379,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
CALLS,104,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
FANOUT/CALLS,0.53,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
CYCLO,61,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
FANOUT,56,AWkKSc5mcwP7GGxCCHuh,oauth1-signer-java
AHH,0.05,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
NOC/NOP,4.16,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
NOP,6,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
NOM/NOC,2.6,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
NOC,25,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
LOC/NOM,8.55,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
NOM,65,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
CALLS/NOM,2.15,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
CYCLO/LOC,0.15,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
LOC,556,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
CALLS,140,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
FANOUT/CALLS,0.54,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
CYCLO,85,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
FANOUT,76,AW9b5A0P2bmN4_YOzulY,oauth1-signer-java
AHH,0.05,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
NOC/NOP,4.16,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
NOP,6,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
NOM/NOC,2.6,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
NOC,25,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
LOC/NOM,8.55,AW8ET3Bj4zioEgUS2ikO,oauth1-signer-java
